Weight,ProductVisibility,MRP,FatContent_Regular,ProductType_Breads,ProductType_Breakfast,ProductType_Canned,ProductType_Dairy,ProductType_Frozen Foods,ProductType_Fruits and Vegetables,ProductType_Hard Drinks,ProductType_Health and Hygiene,ProductType_Household,ProductType_Meat,ProductType_Others,ProductType_Seafood,ProductType_Snack Foods,ProductType_Soft Drinks,ProductType_Starchy Foods,OutletSize_Medium,OutletSize_Small,LocationType_Tier 2,LocationType_Tier 3,OutletType_Supermarket Type1,OutletType_Supermarket Type2,OutletType_Supermarket Type3,OutletAge,Actual_OutletSales,Predicted_OutletSales
12.857645184135976,0.113139486,92.9804,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,40,183.7608,2094.6495232558236
7.475,0.149360698,243.4854,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,1691.7978,2479.2880381898276
12.857645184135976,0.086360962,151.2682,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,2439.4912,2745.2837966646603
6.425,0.105742544,130.5626,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,27,131.1626,2094.6495232558236
20.7,0.04280113,178.3028,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,2479.4392,2479.2880381898276
21.35,0.115194717,258.3278,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,27,520.6556,2479.2880381898276
19.6,0.094308058,251.8698,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,26,3551.3772,2479.2880381898276
19.35,0.076914745,114.8518,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,23,1707.777,2094.6495232558236
8.3,0.038204311,87.7198,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,1831.6158,2094.6495232558236
5.695,0.065960909,259.2646,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,9275.9256,2479.2880381898276
5.11,0.034868095,163.821,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,21,2120.573,2479.2880381898276
19.85,0.005235143,265.8884,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,2649.884,2479.2880381898276
16.85,0.159722816,194.1478,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,5812.434,2479.2880381898276
19.7,0.024635077,84.1592,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,38,1073.2696,2094.6495232558236
7.72,0.12152072,118.244,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,958.752,2094.6495232558236
13.6,0.043655155,156.7946,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,3629.2758,2298.5787557258764
6.675,0.041921462,92.3462,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,28,2406.2012,2094.6495232558236
16.1,0.024999711,97.841,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,23,1255.033,2094.6495232558236
16.6,0.016276741,109.8596,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,1617.894,2094.6495232558236
15.7,0.122684413,132.2942,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,2252.4014,2094.6495232558236
15.85,0.121632721,60.622,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,2576.646,2094.6495232558236
12.15,0.037889224,64.7826,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,21,904.1564,2094.6495232558236
12.857645184135976,0.050901814,120.5414,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,40,365.5242,2094.6495232558236
12.857645184135976,0.12517151,88.9198,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,3139.9128,2094.6495232558236
7.75,0.043414959,93.1436,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,1418.154,2094.6495232558236
12.857645184135976,0.139419417,66.0826,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,40,258.3304,2094.6495232558236
8.395,0.039715591,100.1042,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,18,1289.6546,2094.6495232558236
8.43,0.017311312,197.8768,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,38,3744.4592,2479.2880381898276
16.35,0.0,198.5426,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,1384.1982,2479.2880381898276
20.85,0.062172698,90.2514,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,619.8598,2094.6495232558236
10.695,0.064022881,36.0848,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,16,372.848,2094.6495232558236
19.35,0.062516602,163.9184,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,3137.2496,2479.2880381898276
20.35,0.021322439,79.1328,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,21,1235.7248,2094.6495232558236
17.6,0.0160526,43.9402,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,1286.3256,2094.6495232558236
14.15,0.037901581,126.3046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,21,2614.5966,2094.6495232558236
12.857645184135976,0.179484411,228.9352,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,40,916.1408,2479.2880381898276
17.75,0.063416566,154.6656,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,27,308.9312,2298.5787557258764
12.857645184135976,0.005949644,165.6526,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,40,4769.1254,3178.661732144425
14.65,0.17138805,50.7692,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,1034.6532,2094.6495232558236
8.945,0.087629354,263.491,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,1840.937,2479.2880381898276
10.1,0.0,225.1088,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,3579.3408,2479.2880381898276
8.27,0.018813601,237.988,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,7190.64,2479.2880381898276
18.0,0.073306615,155.0972,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,3894.93,2298.5787557258764
15.7,0.055943697,150.6024,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,2428.8384,2298.5787557258764
10.695,0.05337973,56.7904,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,1113.2176,2094.6495232558236
18.7,0.0576269,83.3566,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,1860.2452,2094.6495232558236
12.857645184135976,0.075142108,145.8444,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,3773.7544,2745.2837966646603
15.1,0.095696334,159.7604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,2693.8268,2298.5787557258764
11.15,0.07366703,66.2142,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,16,131.8284,2094.6495232558236
16.1,0.025050746,97.141,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,1448.115,2094.6495232558236
8.0,0.050657232,249.9092,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,27,249.0092,2479.2880381898276
11.6,0.0,141.6154,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,23,3829.0158,2298.5787557258764
17.0,0.016030344,228.0352,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,16,2748.4224,2479.2880381898276
11.0,0.037971697,38.948,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,23,519.324,2094.6495232558236
20.2,0.074390007,91.4462,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,23,1943.4702,2094.6495232558236
14.15,0.095378221,170.5106,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,28,2395.5484,2479.2880381898276
16.1,0.063278652,182.1318,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,2345.6134,2479.2880381898276
7.97,0.040071131,87.3514,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,23,1062.6168,2094.6495232558236
15.2,0.097611115,116.5492,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,810.9444,2094.6495232558236
12.857645184135976,0.037712875,64.4826,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,40,2518.7214,2094.6495232558236
5.82,0.08062523,168.379,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,21,1188.453,2479.2880381898276
12.857645184135976,0.114243048,174.937,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,40,176.437,2479.2880381898276
13.65,0.015908424,231.1668,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,6911.004,2479.2880381898276
16.2,0.035984104,260.6278,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,23,4425.5726,2479.2880381898276
8.645,0.021629781,51.9982,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,23,999.3658,2094.6495232558236
17.5,0.026248606,255.1356,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,16,3815.034,2479.2880381898276
19.7,0.067314073,175.137,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,18,2822.992,2479.2880381898276
15.6,0.035506142,112.4518,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,28,3301.7022,2094.6495232558236
14.15,0.183879453,82.9276,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,23,1705.7796,2094.6495232558236
11.3,0.066674465,259.1962,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,5179.924,2479.2880381898276
13.1,0.037581243,175.5054,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,2451.4756,2479.2880381898276
5.655,0.085757338,164.75,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,1498.05,2479.2880381898276
7.905,0.010010425,249.0408,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,21,3755.112,2479.2880381898276
16.5,0.068263916,104.799,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,23,1238.388,2094.6495232558236
14.5,0.089917769,160.3604,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,2852.2872,2298.5787557258764
10.195,0.04217956,44.2428,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,18,703.0848,2094.6495232558236
15.85,0.007145063,41.048,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,21,479.376,2094.6495232558236
8.895,0.08154715,49.8008,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,18,759.012,2094.6495232558236
7.3,0.086060695,149.8076,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,2808.3444,2298.5787557258764
12.857645184135976,0.250560049,126.9994,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,40,385.4982,2094.6495232558236
19.35,0.021578923,120.5098,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,1807.647,2094.6495232558236
12.857645184135976,0.091411749,121.373,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,40,369.519,2094.6495232558236
12.857645184135976,0.136592891,238.0248,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,40,711.0744,2479.2880381898276
21.2,0.118297605,175.037,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,27,529.311,2479.2880381898276
9.695,0.047697859,244.6144,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,2695.1584,2479.2880381898276
12.5,0.110163385,83.6592,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,1320.9472,2094.6495232558236
10.1,0.053667516,223.0088,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,671.1264,2479.2880381898276
12.857645184135976,0.053764023,195.7768,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,40,3547.3824,3178.661732144425
18.85,0.06823032,121.044,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,1557.972,2094.6495232558236
8.895,0.026492726,208.4954,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,6251.862,2479.2880381898276
15.35,0.113195815,190.8504,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,3643.2576,2479.2880381898276
17.25,0.079113947,99.2068,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,27,97.2068,2094.6495232558236
17.7,0.042649476,162.721,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,978.726,2479.2880381898276
12.857645184135976,0.066351687,65.0826,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,40,193.7478,2094.6495232558236
10.1,0.054939848,199.5084,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,3372.9428,2479.2880381898276
13.15,0.036641589,180.7976,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,6157.3184,2479.2880381898276
16.6,0.026537206,57.2614,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,1049.9666,2094.6495232558236
20.1,0.074565098,111.3228,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,663.1368,2094.6495232558236
17.7,0.011603492,97.741,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,1158.492,2094.6495232558236
12.6,0.007450258,186.7556,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,38,2816.334,2479.2880381898276
5.905,0.0,222.5456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,23,5305.0944,2479.2880381898276
12.857645184135976,0.025841875,120.7414,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,4386.2904,2094.6495232558236
7.47,0.0,214.3218,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,4274.436,2479.2880381898276
12.857645184135976,0.067175915,187.124,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,3728.48,3178.661732144425
14.1,0.0,231.9668,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,1842.9344,2479.2880381898276
17.1,0.038705317,165.0842,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,38,2320.9788,2479.2880381898276
8.77,0.046771477,173.9422,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,3103.9596,2479.2880381898276
7.39,0.067779712,143.8812,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,3134.5864,2298.5787557258764
15.7,0.115031783,114.1202,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,787.6414,2094.6495232558236
15.35,0.020441939,216.4508,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,18,5426.27,2479.2880381898276
8.71,0.0,46.5376,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,575.2512,2094.6495232558236
16.25,0.145913308,95.441,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,27,193.082,2094.6495232558236
12.857645184135976,0.160707489,38.019,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,1318.284,2094.6495232558236
11.65,0.058719726,171.1422,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,2931.5174,2479.2880381898276
18.25,0.015278899,199.0084,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,28,3174.5344,2479.2880381898276
9.395,0.109075742,42.9112,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,21,426.112,2094.6495232558236
18.25,0.130095044,257.2962,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,27,517.9924,2479.2880381898276
9.31,0.038014104,62.351,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,822.263,2094.6495232558236
7.68,0.118672537,192.2162,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,27,384.8324,2479.2880381898276
17.25,0.10764721,39.3822,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,314.2576,2094.6495232558236
12.857645184135976,0.036360386,231.601,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,40,7580.133,3178.661732144425
17.0,0.055433377,221.1114,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,4434.228,2479.2880381898276
15.85,0.057302606,53.3956,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,21,600.5516,2094.6495232558236
12.15,0.079592733,37.3506,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,23,645.1602,2094.6495232558236
7.235,0.076841095,117.5492,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,21,1969.4364,2094.6495232558236
20.0,0.058812134,111.6544,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,1565.9616,2094.6495232558236
20.5,0.023190134,153.434,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,23,3981.484,2298.5787557258764
10.3,0.027310252,101.0042,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,1289.6546,2094.6495232558236
12.857645184135976,0.157257637,215.0192,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,40,1078.596,2479.2880381898276
14.85,0.03525037,160.9578,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,2246.4092,2298.5787557258764
19.6,0.056744064,55.6614,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,27,165.7842,2094.6495232558236
18.85,0.0926587,131.4284,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,27,263.6568,2094.6495232558236
12.6,0.0489808,61.9194,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,619.194,2094.6495232558236
20.6,0.039255412,94.4778,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,27,93.8778,2094.6495232558236
18.85,0.137972993,158.4578,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,1444.1202,2298.5787557258764
19.35,0.109667698,166.0816,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,27,671.1264,2479.2880381898276
12.857645184135976,0.006289291,153.2998,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,40,461.3994,2298.5787557258764
17.7,0.0,184.3924,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,28,4257.1252,2479.2880381898276
10.85,0.028738058,117.1808,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,23,703.0848,2094.6495232558236
13.0,0.083643716,196.0426,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,2570.6538,2479.2880381898276
11.6,0.037549969,101.2042,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,2281.6966,2094.6495232558236
13.15,0.020711996,82.7566,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,1691.132,2094.6495232558236
17.0,0.126958147,125.8362,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,18,2516.724,2094.6495232558236
14.3,0.123070513,121.173,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,2093.941,2094.6495232558236
18.7,0.0,229.201,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,3215.814,2479.2880381898276
20.6,0.13893181,119.5756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,27,121.1756,2094.6495232558236
19.1,0.296713665,171.8422,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,27,1034.6532,2479.2880381898276
12.857645184135976,0.089120516,149.8708,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,40,3611.2992,2745.2837966646603
13.15,0.024630755,178.2686,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,38,2666.529,2479.2880381898276
6.32,0.012789884,39.1822,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,18,1060.6194,2094.6495232558236
13.8,0.056872392,231.1984,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,28,5097.3648,2479.2880381898276
12.857645184135976,0.088551694,191.5504,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,40,5944.2624,3178.661732144425
8.6,0.040268044,191.453,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,1707.777,2479.2880381898276
6.865,0.014072399,127.3652,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,18,1679.1476,2094.6495232558236
12.857645184135976,0.087221497,263.991,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,9467.676,3178.661732144425
12.857645184135976,0.041063069,93.5778,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,40,187.7556,2094.6495232558236
12.857645184135976,0.092933158,91.0146,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,3466.1548,2094.6495232558236
7.21,0.145220646,103.1332,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,16,1845.5976,2094.6495232558236
14.0,0.040725405,43.4454,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,27,41.9454,2094.6495232558236
14.5,0.090286009,159.9604,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,2218.4456,2298.5787557258764
13.6,0.016726506,176.037,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,27,352.874,2479.2880381898276
12.85,0.099553084,40.0164,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,1312.9576,2094.6495232558236
15.85,0.007160908,39.348,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,23,719.064,2094.6495232558236
12.857645184135976,0.087854925,95.9752,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,40,95.8752,2094.6495232558236
5.175,0.030330202,35.4874,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,388.1614,2094.6495232558236
12.857645184135976,0.158424516,62.4194,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,2291.0178,2094.6495232558236
18.2,0.012223687,57.1904,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,1640.5312,2094.6495232558236
15.3,0.023071504,101.8332,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,16,1025.332,2094.6495232558236
7.84,0.153806271,51.335,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,23,1198.44,2094.6495232558236
12.857645184135976,0.308145448,222.0772,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,40,889.5088,2479.2880381898276
12.857645184135976,0.037516862,124.3704,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,3004.0896,2094.6495232558236
14.5,0.097398254,157.4262,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,23,3978.155,2298.5787557258764
10.5,0.024991056,217.9508,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,2821.6604,2479.2880381898276
12.1,0.011604894,166.0526,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,1480.0734,2479.2880381898276
12.857645184135976,0.075215349,108.4254,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,40,217.0508,2094.6495232558236
5.925,0.096387053,45.6086,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,356.8688,2094.6495232558236
